LAMMPS data file via write_data, version 7 Feb 2024, timestep = 20372, units = real

268 atoms
1 atom types

-10.0137554489753 10.0137554489753 xlo xhi
-10.0137554489753 10.0137554489753 ylo yhi
-10.0137554489753 10.0137554489753 zlo zhi

Masses

1 18.015

Atoms # atomic

9 1 -4.598888029294852 -9.800760629282216 -4.483343829417413 1 0 0
146 1 -8.685150932813045 -8.028989753859054 -0.9233633253943564 1 0 0
175 1 -4.526398589935097 -8.111886406189281 1.594257975055541 0 0 1
262 1 -4.579985458822326 -2.5445593936556756 -1.5738967825742367 0 1 1
121 1 -0.6826519770862642 -7.864198405780994 -0.23518874876449336 0 0 0
158 1 7.639418223541934 -2.072913304277076 -0.3090640946870552 0 0 0
88 1 -3.3915408272061764 -9.525473268478963 -0.7603802407825109 0 1 0
212 1 4.0323869558561185 -9.181416847290125 0.8156219280287065 1 1 0
125 1 8.730721201511567 -7.441132234563753 -1.391574370350027 -1 0 0
45 1 5.997840689828173 -7.050144390296605 1.2887440314866865 -1 0 0
141 1 3.6911304500117215 -3.7401409676990465 -0.2850783608775115 -1 0 0
115 1 -5.619958861104386 -6.731988947166389 -0.4218784381619447 1 0 0
233 1 -4.989611041523151 -4.127127319416198 0.7933258185510479 1 0 0
214 1 -7.848706349545499 -6.969885138422912 1.5173945526547916 1 1 0
80 1 2.075237537352569 -0.7791100034582001 0.9181578436363922 0 0 0
5 1 -0.9430320826978846 -5.2367818458095865 -1.369253084510163 0 0 0
230 1 -0.6087468980402004 -3.6055454867702013 0.8116876689198581 0 0 0
190 1 5.6814851355583755 -5.550766145701203 -0.8699779247583294 0 1 0
19 1 -9.789967606753784 -4.6625496692337425 0.6410964974560469 0 0 0
133 1 8.22101392587308 -4.396700598219912 -1.430448497881864 0 0 0
8 1 -9.8030527634501 -0.7582309705642931 0.5439530843696324 1 0 0
207 1 -7.640281787452805 -2.5927169305635465 -0.545233178842744 0 1 0
72 1 1.9292558929098576 -4.927703566343586 1.6390763497825325 0 0 0
198 1 1.7491972713478727 -9.49232925103882 -1.0442184241863608 0 1 0
57 1 -2.2494526433702147 -1.3518446800262147 0.052324310092203785 0 0 0
127 1 7.053465507797117 -9.581832972492139 -0.829873118453055 -1 1 0
135 1 8.6101072686277 -9.175791179169256 1.8433992774803512 -1 0 0
241 1 -8.504739774693137 -1.0305201941949989 2.755328278602995 1 1 0
180 1 -6.611256323923726 -9.549815453955562 3.2416061595619565 0 1 0
128 1 -5.476977714103801 -1.2638582753190626 5.790380520698133 1 0 -1
134 1 -4.364732406909493 -1.5627110025075606 2.210104073671938 0 0 0
87 1 5.01818353751087 -7.993970384621569 4.606590684341339 0 1 -1
193 1 2.186105526360553 -7.437853998478557 2.7714620302513295 0 1 0
119 1 2.5987540555766095 -7.8902556935872905 5.67783888417951 -1 0 -1
167 1 -0.24975669125885425 -8.438144616513693 2.1749106629125428 0 0 0
73 1 -9.944633021611454 -7.453934867915232 3.2353704985925322 0 0 -1
112 1 -7.531996313016254 -3.7159610540921726 2.762687317057209 0 1 0
3 1 -2.1988223853469107 -7.140368170058332 3.0311652950187367 0 0 -1
160 1 -1.283920381405789 -2.229505783899616 5.158180940658659 0 0 0
252 1 0.4391213023144154 -4.039416893094459 4.107400324047759 1 0 0
236 1 -2.680173075852271 -0.5351567429254906 4.2096894905391204 0 0 0
66 1 5.571435393443657 -5.674266765753485 3.5128941864857492 0 1 -1
15 1 3.9165266580305538 -3.659079548642512 4.372553540924329 0 0 0
48 1 7.177206539319194 -1.7434919791231938 2.266902760514519 -1 0 0
30 1 8.283002709460717 -4.476098617936386 2.8634128407574533 -1 0 0
53 1 -9.274993076325359 -0.4321339631683294 5.328496891954491 0 0 0
242 1 2.033904260427491 -1.2028599497525878 4.098639771293983 0 0 0
101 1 -1.8881919092127752 -7.231345368755352 5.561980288721173 0 0 0
148 1 -8.300925787489184 -8.43465719590645 5.452115693011622 1 0 0
91 1 -8.184478447005805 -4.021614393532676 5.324495235034152 0 0 0
215 1 9.325588582966535 -4.428948948311345 5.384264624570093 0 0 0
206 1 -2.2486014378738926 -4.263020746787404 2.6916129832285227 0 0 0
221 1 4.611338198830852 -2.1414132870171967 2.0111686288186017 0 0 0
216 1 9.615444386354717 -8.934724705183474 7.6322781244637135 0 1 -1
52 1 7.245427399915915 -9.209466772575425 6.217720480351692 -1 1 -1
55 1 -7.715752144777719 -1.938191611346742 6.715925687158851 0 0 -1
90 1 -4.720605285267567 -9.96306429299201 7.770585527020264 0 0 0
86 1 -0.19203088635790344 -9.283091765584107 9.534733972711818 1 1 0
49 1 -2.138603693576931 -9.238456231101525 7.40410318576849 0 0 0
153 1 5.51963198888596 -3.285550528265664 6.687286591456659 -1 0 0
162 1 4.080489024110543 -7.730363925547689 8.693148096859218 0 -1 0
201 1 4.357453732366656 -0.8129463714945366 7.643128744771973 0 0 -1
2 1 -7.463979556677007 -7.075534308932193 9.429440342360808 0 0 -1
104 1 -7.186414979760745 -6.526816973659228 6.55106519747742 0 0 0
26 1 -4.199900165501671 -6.183482301192538 7.503522645184209 0 0 0
24 1 -2.1254963202117194 -5.469495759046245 9.363982137197317 0 0 -1
32 1 0.8562087184497411 -6.063886903034303 6.201462797670301 0 0 0
107 1 0.05076908104817335 -6.409269110483304 8.931374525181056 -1 1 0
40 1 2.7006796359542786 -4.244821137702087 7.1166244470618345 -1 0 0
27 1 2.8795061478206403 -5.411259586875125 9.626757278547966 0 0 -1
74 1 8.49704675298127 -6.317052649732813 7.399371466960728 -1 0 0
50 1 5.769108518727553 -6.182316899874234 7.008784947807489 -1 1 0
151 1 -7.320578846123263 -1.763557405698025 9.157926743720397 0 0 0
56 1 8.783072486918318 -4.5668120277469395 9.537582996796143 -1 0 -1
17 1 -2.26440847966383 -2.7402776463441185 9.039831773734893 0 0 -1
136 1 1.8185693343472025 -1.7661609717828561 9.142517610208055 0 0 -1
85 1 -0.8300106480230536 -0.922173916778517 7.553155105159094 0 1 0
147 1 8.106752812303668 -2.130051776579567 6.406968548638535 0 0 -1
203 1 7.855701690123912 -1.7888302598204504 9.322636606711363 0 0 0
43 1 -3.597227982448299 -3.2869103065175036 6.803005389186522 0 0 0
130 1 -7.885563432529111 -9.926043543118 9.134145440835823 1 0 0
156 1 -8.369621763260781 -4.239128705376534 9.804960658927957 0 0 0
93 1 8.2479297279376 -8.197063052186099 9.953416308061309 -1 0 0
263 1 -4.75905814731789 -7.217368951095674 9.870285547351397 1 1 0
249 1 -7.825311057876053 0.5791220673714506 -9.739324539554888 0 0 1
110 1 -3.9689577060540806 0.9718989690897928 -9.382011569901707 0 0 0
145 1 6.897288223283201 5.98750156385351 -6.37566683380367 0 0 1
257 1 -0.01932406672744591 3.8190691625912088 -8.319661920366494 0 1 1
177 1 -7.083242312305146 1.1372281644879134 -7.3613484584275 1 -1 1
248 1 -1.4543968953842263 9.108810256504732 -8.814172989007675 0 0 1
6 1 4.38300059721516 1.8214132738077993 -8.725349803608578 -1 0 0
51 1 8.047293266739413 3.9670052062561876 -8.28679963150882 -1 0 0
178 1 -6.013306058751364 4.142858513503073 -6.726903431432561 0 0 1
34 1 9.455148157151424 1.5075852758056048 -9.695561496207285 -1 -1 0
54 1 -6.269604398730411 3.626929010622037 -9.362016240788682 1 0 0
31 1 -3.8124773274463255 5.638539731351324 -6.641106146799388 1 -1 0
77 1 -1.8619885523289863 6.217148360719513 -8.635752717383866 0 0 0
126 1 2.7787374784849845 4.002077117683717 -7.891401959360068 0 0 0
164 1 4.324800945894578 6.421107264777689 -6.8246857476282745 0 -1 0
122 1 8.152112781155218 8.153993004613579 -8.025551580597053 0 -1 0
12 1 -8.319615152561788 8.204826159228528 -8.376509515313915 0 -1 0
129 1 -9.907388819478541 5.8829978180436235 -8.495350255154381 1 -1 0
21 1 -4.316219760242348 8.42097578150625 -8.717499309005763 0 -1 0
33 1 -5.98338632418479 8.64957369008178 -6.700502279261426 0 -1 0
1 1 1.2415382679844953 6.566815511256703 -9.30125013180111 0 0 0
140 1 -0.8596227107956462 1.4072393932775284 -9.185836842009447 0 0 0
189 1 7.255860044341013 9.944196688233156 -6.139201634857867 -1 0 0
149 1 3.4980350734362524 8.243258110482625 -8.823131737256274 0 -1 1
81 1 -3.226568235690385 0.39750327718689427 -6.691462886470868 0 0 1
113 1 -0.4839795682988246 4.2625266027145905 -5.5489345205872365 0 0 0
13 1 -8.832509529295873 1.8487424478909116 -5.045410379584524 0 -1 0
139 1 -9.25775148819806 5.80562481058567 -5.640237849938503 0 -1 0
181 1 -2.926586767128849 3.0618844794792963 -2.70418179041437 0 0 0
260 1 0.0193034532749099 1.8597692505261172 -3.9883456024324024 0 0 0
245 1 6.514005246177742 3.2282548795946546 -4.357975442540539 0 -1 1
168 1 2.643786287579763 2.4682997888673626 -3.3005621200535904 0 0 0
186 1 7.867966528210616 0.9393781521889544 -3.094142700597579 0 0 0
227 1 9.190858089143209 3.562172511487816 -5.545473506934326 0 0 0
163 1 2.835737834804462 8.549781225466415 -5.739190012597328 0 -1 1
185 1 -6.316349857820175 2.7776267127581686 -3.605600819861643 1 0 0
224 1 -2.788946418428422 2.928699260311161 -5.560628370753025 0 0 0
238 1 -0.25734144137605597 6.915435261919374 -4.631976149435347 0 0 1
196 1 2.8573444866028055 4.872733867447467 -4.818608046665474 0 0 0
152 1 3.401134263300028 7.397885008606234 -3.250472617785337 0 -1 1
69 1 6.249767221339724 8.977784133780634 -3.8033433172148876 -1 0 0
22 1 7.454990836053668 6.661663909847032 -3.7269419784718294 -1 -1 0
138 1 2.9143683481754596 0.020461391808611396 -4.85496009117549 0 0 0
183 1 9.814356190036545 8.182444267481348 -4.392355165665578 0 0 -1
83 1 -4.352829554233966 5.947032581830836 -2.7790338466418683 0 0 0
36 1 -6.672047320272444 6.552630129383147 -4.801986659111427 0 0 0
171 1 -7.189988303243906 8.880181204771684 -3.039481247531337 1 -1 1
267 1 -3.2006731323853055 7.255406212687291 -4.707647117308385 0 0 1
169 1 -0.29220590467576635 9.61979092206612 -5.933515519701217 0 0 1
170 1 -0.4695693118224771 4.824759184909613 -2.2497724691770697 0 0 0
219 1 0.40822166315384756 8.041535377363726 -2.1203304842982558 0 0 0
100 1 -6.145752322428271 0.27866917773703115 -2.853352143330146 0 0 0
228 1 6.042225536981714 4.700947585543734 -2.0451458425884725 -1 0 0
79 1 5.157319158209212 1.5212736201378618 -5.605503056719028 0 0 0
75 1 -6.564330266890785 2.1504107116844864 0.21887774742271487 0 0 0
82 1 -3.0157301154988794 2.78292469058529 1.0714499861000875 0 0 0
184 1 -4.210792796644444 0.9788904941406589 -1.0370237456372062 0 0 0
213 1 -0.3736152203160863 2.2710851266879235 0.7136285346287538 0 0 0
71 1 3.9037337701128028 3.670606738478826 1.1976412860015868 0 1 0
253 1 -9.813324957388458 2.2425067376992676 -1.936096384338569 1 0 0
208 1 -9.11343360457209 2.33074802145946 0.8566317948014424 1 0 -1
60 1 -6.916375381574092 4.730231886519562 -1.5859919063440282 0 0 0
243 1 -0.48572341173669287 0.5336074591383095 -1.485892968030585 0 0 1
165 1 -9.753454422471554 5.602207891197045 0.1586733819750918 0 0 0
166 1 -6.486751516642585 6.703146478161877 0.5719096574979491 0 -1 0
154 1 -5.148301879520363 8.233072440858574 -1.4461301265352873 1 0 0
10 1 -2.6581598433930766 5.663112634413972 0.1622058375004444 0 0 0
4 1 6.4498112406676 1.265521910224134 1.3647105602126532 0 0 0
232 1 3.1265144837080836 1.4258927288599548 -0.657859748734809 0 1 0
187 1 1.7338981159490832 4.247080692588147 -0.25322197331234686 0 0 0
237 1 8.212841321228279 3.912300684556623 -0.11779163198560533 0 0 0
155 1 7.5396700813535595 7.661165697719817 0.14457489480937705 -1 -1 0
202 1 -9.840242990114353 7.858077161080018 -1.3898318057530012 0 0 0
188 1 -1.5384144071710946 8.156335777338153 -0.16763969464469705 1 -1 0
172 1 -9.352446737082014 9.670157157790765 0.20220425535114414 1 -1 0
231 1 2.235548259836831 7.024378550964268 0.20037520784507898 0 0 0
63 1 4.902340008420033 7.452558567485262 -0.8178860296349055 0 0 0
11 1 6.149052603015448 0.2776654294930214 -1.157999192501054 0 0 0
94 1 -7.710798202872644 1.6811342304911587 5.272024867486974 1 0 0
144 1 -5.080029819089923 1.8457010110579866 4.106408580338517 1 -1 0
99 1 -7.996252512139568 8.648914614837775 2.077063404356542 0 0 0
35 1 -2.298605860004132 2.815577673551438 3.7702456103466355 0 0 0
109 1 0.7118801811540827 2.17224702496806 4.636278605048138 0 0 0
120 1 -0.3250557341089131 0.04121187198747478 2.6557805667546703 0 0 0
217 1 0.11914317392715823 4.856832740956177 2.413834636889084 1 0 -1
118 1 4.697352247662611 0.6108925164891037 4.067870283608582 0 0 -1
194 1 3.73463216969345 8.407387784907044 5.573562457666993 -1 0 -1
20 1 -6.558863399345971 4.996549173066118 4.955592782982914 0 0 -1
124 1 -6.454252803331984 0.31589617472088705 2.261038151676338 1 0 -1
218 1 -2.4339125165595643 6.184131331065593 3.083762757704246 0 0 0
16 1 -0.4612940043759135 9.911074371473873 4.620198573372581 -1 -1 0
62 1 4.676847113442907 8.990764155020312 3.1516677447629973 0 0 0
114 1 2.083195032014393 6.223925006132788 3.9287497875228765 0 0 -1
255 1 4.491908058127386 6.475676289513757 2.2109821402296177 0 -1 -1
61 1 3.1924853821699504 3.1024974274154324 3.9393269887961235 -1 0 -1
250 1 6.053371458718114 4.345275640130666 4.169738042605697 0 0 0
264 1 8.07075839148947 2.767402360032678 2.9514775826708197 0 0 0
137 1 -9.353130546406886 3.5844180586292325 3.538990433774122 1 -1 0
108 1 -2.6732219487330333 8.259519749124472 4.84757466026004 0 0 0
192 1 -6.98749508433014 7.58988640627555 5.564664837846808 1 0 0
225 1 7.652643120533639 9.081126506527951 3.6043328658566574 0 0 -1
258 1 -5.029122880451233 9.549375228966255 5.159129173102768 0 0 0
70 1 -9.459799285179823 6.268399780239907 2.693760273017662 0 0 0
117 1 7.80769593693417 6.544783335164187 2.8796883035404037 0 -1 -1
174 1 -5.158223495097812 5.063587108032843 2.4465263129478587 1 -1 0
64 1 7.911176573182534 0.341582376194026 4.962701962172578 0 0 0
240 1 0.1304010289773725 8.139844840402265 2.0115135838282256 0 0 0
191 1 8.051989647267249 5.825213306174321 6.055330184089925 0 -1 -1
89 1 9.439337732232744 3.2757014050872613 8.134102711934164 -1 0 0
23 1 -7.951137408131496 2.5118011655047585 8.0922899257985 1 0 0
223 1 -4.513467463258315 1.204439264862616 7.249599036972316 1 0 0
222 1 -1.79419961032586 1.673159926705715 8.170954597213408 0 1 -1
92 1 -7.839034635508543 5.599012993450653 9.528298600393551 0 0 0
76 1 1.6014857619651348 0.18119327336630775 6.390590306020862 -1 0 0
78 1 -4.637998684274507 6.873622883674159 8.989429739000135 0 0 0
246 1 6.467265306743538 1.0582159373837694 8.463434859127183 0 0 0
150 1 6.759614670016806 8.338955233551616 6.691098780458651 0 -1 -1
65 1 1.9675095294691882 1.5298654567163226 9.28982360251777 -1 0 -1
103 1 -3.3281849981538674 4.083746692110546 9.980918636994357 -1 -1 0
235 1 -5.34239765726844 3.7431318298854723 7.4086964243381015 1 0 -1
132 1 1.3684096866607938 5.681566176349513 6.522746068406579 0 0 -1
244 1 -0.015428943277935758 7.783557104901082 7.876395281045757 0 -1 0
116 1 4.7948614279003525 5.389979379241204 8.99438407164149 0 0 0
111 1 4.460260153150976 5.914621462235161 6.291507425414599 -1 0 0
131 1 -2.4519806463884786 7.36704794786333 7.433159656388872 0 -1 -1
14 1 8.847830054436773 6.093054063016755 8.843731365932163 -1 -1 -1
266 1 -7.200084638344331 7.748920721133892 8.186639308583771 1 0 0
265 1 2.095148707285542 4.139666627804575 8.790029285186149 0 0 -1
142 1 -0.24176300774819914 3.411370349914277 6.783640379396849 0 0 0
254 1 7.3811512906452315 2.5412324770835877 6.466312472678516 0 0 0
268 1 1.7178611245116056 9.689474802484614 7.065950676007183 0 0 0
205 1 6.059414239083342 3.313387903869426 9.977187953343908 0 -1 -1
161 1 6.302682032420893 8.291545571151339 9.989482294996895 0 0 0
209 1 -3.1814337535346437 4.575675762621556 6.052827345460626 1 0 -1

Velocities

41 0.0029019200315083308 0.002478739378883014 0.0002058140345861233
44 0.002470945579825719 -0.0007676328815702423 0.0003504655063624276
58 0.0037073421067253067 0.0035784766326397376 0.0022041460388363323
251 0.0027838963999507645 0.0004557434220882092 -0.005318594486426182
239 0.004297281021042821 0.002703337862637901 -0.0011552882971311714
173 -0.0013551603747418524 0.003716750943918637 0.0004011941087343009
37 -0.0003654497469714728 0.0046642445149298216 -0.000632660223643221
67 -0.003087847063965019 0.0019124364276372468 0.0014692428890020533
259 0.0005475106113779229 -0.002817570545383644 -0.0037974221184346804
220 0.0008938652549386046 -0.003306331615428409 0.004526594637585904
204 0.0024884574028329835 -0.003349908719482007 0.00021135113248487762
98 0.005546031317249552 -0.0015161884294562172 0.0031926620623513873
105 0.0014422906546355551 0.0032177152822321065 -0.0005593751982632022
199 -0.0016563221429516002 -0.0027293053062154684 -0.0033154465229964323
29 -0.0037105830066895933 -0.00357741704864453 -0.001356065504025365
18 -0.0021522517772687576 -0.0061422987786604 0.007215113718638948
123 -0.0007665603401159388 -0.0032618996434688762 0.004553542381895366
28 4.984549564190692e-05 -0.0020110836026300733 0.0017583572212078917
159 -0.00197145701550602 -0.005547857165372476 0.0005210308572765478
38 0.003794660764264421 0.0005979201141845087 -0.0017616610396137629
226 -0.009420156691330141 0.00427511893605279 0.003726806343162102
261 -0.005230831871082257 -0.0014214211727109768 -0.0020858061224923725
247 -0.0044542753317361955 -0.0023153070119168793 0.000335188189812994
47 0.007022994743211714 -0.0002551932147134571 -0.001023442716067899
25 -0.006300827745339598 0.002016851730652591 0.0025406055458666674
176 0.0016458644573880807 -0.00202541276812869 -0.003202965541125428
97 0.0005359140787640667 0.007832195745899741 0.0005059464539517071
229 -0.00035500690771576393 -0.0010992835806191638 0.004262653826289757
256 0.0044719021436611115 0.004169729091031085 0.002616981136932516
143 0.0028783425816889586 0.0077027435547493035 -0.0002706498076065897
197 0.0054554173612508805 0.001968599742289677 -0.0009936317699990548
7 -0.0014783732137272085 -0.0027614318118696036 0.00046222974976848854
96 -0.001290248776928392 -0.0027273525019806725 0.0011154753325633767
102 -0.0031429131065574267 0.0034545417164968603 -0.004601484530452967
157 8.991150541976585e-05 -0.0004120375281308993 0.002353400347409295
234 -0.00037878298130702254 -0.001970816810789829 -0.0027639212661330135
179 0.005796070829678514 0.0002542457111582283 -0.0014096778029665201
182 -0.007875764068250057 0.005067956294294036 0.0017362546813800164
200 0.0010611432967519451 -0.002604475616095967 -0.006175696015440311
210 0.0019695906038943306 -0.0021526442101896495 0.0006250768037152844
46 -0.0022151088748189915 -0.001291570102470323 -0.004481621647883959
84 0.0013713425552080351 0.0011334627165679378 0.002279846100603932
42 -0.0026441922043322266 0.0008143402267626473 0.0028362560600510415
95 0.003219648468999577 0.0026182173378293204 -0.0055553049646685174
195 -0.005713844104929585 0.0022196919561047776 0.004264637251375287
106 -0.004191295657310344 -0.0014090303776708 -0.002891240668414717
68 -0.0033153683419375095 0.0017001591093830006 0.0008568553333906388
211 0.001239921849265844 0.00012082506872021991 -0.0019334981894998065
59 -0.001500299322408824 0.0006715296258790175 -0.0006140978185498583
39 -6.193213896525632e-05 0.002904447792639054 8.202570127048605e-05
9 0.00013136834609037392 0.0030817890903387696 -0.002589773527647291
146 0.004005535441875817 0.0012037336026733513 0.0027468431844444646
175 -0.001624433261971825 -1.8573341625979123e-08 -0.004127322211473
262 0.003197110282368746 0.00231163394285154 0.003052703524484348
121 -0.0015617921016112158 -0.0031993806433102687 -0.0002897021876597214
158 0.003706766102942264 0.0021777160048873593 0.0012410213342993177
88 -0.0053484760126736265 0.004693528975712886 -0.0027791275559792537
212 -0.0044305234894525146 -0.0021453983464401393 0.0031745739930721982
125 -0.005108189837124686 0.004091647133588716 -0.005943560985810983
45 0.00304223969984251 0.0028120372692571234 -0.007965106391741483
141 0.0064241112336956355 0.007359441472921394 -0.0014880610181179548
115 -3.395545977155526e-05 0.003280241942671863 -0.0022534789489592204
233 0.0011064265316043792 -0.005866252087726757 0.0020923076364099424
214 0.0009673382253148489 -0.01047644983792711 0.0009989458953183125
80 -0.0002183563521317634 -0.005272030691446418 -0.00861186854561619
5 -0.00537120141391497 0.0007061447660092569 -0.0013863812287191763
230 -0.0004376299757440923 -0.0006513156994205005 -0.005200114023717557
190 -0.0013745408159460454 -0.003613299921894632 4.692417521754532e-05
19 -0.009959399022410357 0.00010547090952503817 0.0028700539438454744
133 -0.004191075268236241 -0.003968799488139462 0.0010763673871139255
8 -0.00498338335498426 0.004025250852634492 0.007235798899527582
207 0.002369008155547722 -0.004404469677525244 -0.0015948947862347706
72 -0.0009794883387577408 -0.0006595698330886966 0.0022115389810111567
198 0.005924857499500102 0.006202167791974321 -0.0007353748988294128
57 -0.00029667128823778285 -0.000728737522656427 0.006763891116614149
127 0.004203579475879592 -0.0015314156238355994 0.009035768114618505
135 -0.001732040265344617 -0.00740638770313282 -0.0028441299381006197
241 -0.005067475870282615 0.007190109913795801 0.008585154368875416
180 0.005188220881917849 -0.0028587405421968697 -0.004413308631919077
128 -0.005619867426191059 0.004133637316632465 -0.0013297075410861057
134 -0.0021552944893471642 -0.0006879216213483283 -0.004798127085289338
87 -0.003237548149058434 -0.002910848120637334 -0.00586815265437369
193 0.002470656963247992 0.0002224306410202559 0.0013098348565496495
119 0.005261163162418381 0.004159832332490668 0.0019029481907025256
167 -0.004082532219685479 0.004807013757092736 0.00358925552108825
73 -0.006115895400373854 -0.0017848187184991004 -0.004126170974062022
112 0.002641454828227013 -0.0019445813807986545 -0.0014287934005817468
3 -0.0009340137327687515 -0.0036829834347126525 -0.005229753878255645
160 0.002172334647240685 0.002514015588311858 -0.001339931931529001
252 -0.0001185069985590017 0.0017369025411099203 0.0011610621581536887
236 0.00215737031629922 -0.003949942340369321 0.009373516578201574
66 0.002417634507692708 0.0028300490425957514 -0.0006485517505942295
15 0.0029349267368832493 0.00029723178325121005 -0.004377284127629633
48 0.0015865253938168468 0.005487399920091182 -0.00013862282199091818
30 0.0009694718056220953 -0.007252583708613649 0.0011582613426158125
53 -0.00273931091146778 0.005045764605387802 -0.0019618210612516937
242 -0.0026557072272669754 -0.004346237869625933 0.002110277326529164
101 -0.0021242424782418703 0.005262146098368783 0.0027171739571658494
148 0.0004455081192052448 0.0024077748750559215 0.0013159791655997977
91 -0.0016068244290470375 0.003092507033433285 -0.00482340819956142
215 -0.0007030495604883398 -0.0037250270823145208 -0.008179698807254731
206 -0.007779319269432 0.0006521668809690129 7.301085965459123e-05
221 -0.0009074139510008612 -0.005606358790376268 -0.003152720901317571
216 -0.0004552429436885626 -0.003985403163243324 -0.0067167746040469965
52 -0.005306500165319868 -0.001454079330918997 -0.009223516237175497
55 0.002102457848506318 0.0005423418174267772 -0.00408176469976585
90 9.968628950073131e-05 -0.008119341442385864 -0.003383739043403153
86 -0.0020411928620447896 -0.0030425973230080194 0.0013756869675433942
49 0.0018636396749019271 -0.0006989850668414441 -0.0026495749251597544
153 -0.004903124567852526 -0.0055682133367857285 0.006826974338855625
162 6.208103271935596e-05 -0.0005527344201948745 -0.0014629052599136314
201 -0.0021661779290346865 -0.0011706852453868732 -0.0040088358209897715
2 0.008819306278404338 -0.002669287397425663 0.001325754901620157
104 -0.0014519009385204186 -0.00586798741412885 -0.0074244689053482365
26 0.0035911079602649965 -0.0003454393193454039 -0.002146247402076744
24 0.0012949154401122218 -0.0025786324631005665 0.004514144679583663
32 0.0027362962534809763 0.00474562366995951 -0.001281804723534615
107 0.0031373369397470832 0.00011029637532378892 -0.006077152651592689
